branch_id,cert,bank_name,address,city,state,zip,deposit,branch_name,established_date,latitude,longitude,county,risk_score,risk_score
865,6892,The Old Point National Bank of Phoebus,580 E Main St,HAMPTON,Virginia,23663,30023,Crown Center Branch,2/26/2001,36.845979,-76.28662198,Hampton,87.87782374,High
866,6892,The Old Point National Bank of Phoebus,2101 Executive Dr,HAMPTON,Virginia,23663,92722,Executive Towers Branch,10/1/1973,37.04676699,-76.39715799,Hampton,87.87782374,High
867,6892,The Old Point National Bank of Phoebus,351 Independence Blvd,HAMPTON,Virginia,23663,30320,Independence Branch,10/11/2005,36.84635199,-76.13738001,Hampton,87.87782374,High
868,6892,The Old Point National Bank of Phoebus,4139 Ironbound Rd,HAMPTON,Virginia,23663,95889,New Town Branch,2/14/2005,37.275322,-76.73928004,Hampton,87.87782374,High
869,6892,The Old Point National Bank of Phoebus,740 Eden Way N,HAMPTON,Virginia,23663,92507,Greenbrier Branch,10/15/2003,36.77375101,-76.23583703,Hampton,87.87782374,High
870,6892,The Old Point National Bank of Phoebus,101 E Queen St,HAMPTON,Virginia,23663,164037,Downtown Hampton Branch,7/21/1971,37.02606398,-76.34271099,Hampton,87.87782374,High
871,6892,The Old Point National Bank of Phoebus,11780 Jefferson Ave,HAMPTON,Virginia,23663,0,Oyster Point Financial Center Branch,6/22/1998,37.08519977,-76.48090242,Hampton,87.87782374,High
872,6892,The Old Point National Bank of Phoebus,201 Kiln Creek Pkwy,HAMPTON,Virginia,23663,103291,Kiln Creek Branch,8/26/1996,37.11581099,-76.47179398,Hampton,87.87782374,High
873,6892,The Old Point National Bank of Phoebus,1 W Mellen St,HAMPTON,Virginia,23663,230228,The Old Point National Bank Of Phoebus,11/4/1922,37.01864801,-76.32294202,Hampton,87.87782374,High
874,6892,The Old Point National Bank of Phoebus,1613 Laskin Rd,HAMPTON,Virginia,23663,46655,Hilltop Branch,1/28/2008,36.85075099,-76.018273,Hampton,87.87782374,High
875,6892,The Old Point National Bank of Phoebus,1812 Granby St,HAMPTON,Virginia,23663,22646,Ghent Branch,11/9/2009,36.86578301,-76.28558002,Hampton,87.87782374,High
876,6892,The Old Point National Bank of Phoebus,11407 Windsor Blvd,HAMPTON,Virginia,23663,43590,Windsor Branch,4/29/2003,36.80460299,-76.72698303,Hampton,87.87782374,High
877,6892,The Old Point National Bank of Phoebus,13489 Carrollton Blvd,HAMPTON,Virginia,23663,32142,Eagle Harbor Branch,2/27/2006,36.95217,-76.52985802,Hampton,87.87782374,High
878,6892,The Old Point National Bank of Phoebus,347 Woodland Rd,HAMPTON,Virginia,23663,85467,Woodland Road Branch,4/22/1974,37.04326302,-76.32221204,Hampton,87.87782374,High
879,6892,The Old Point National Bank of Phoebus,11751 Jefferson Ave,HAMPTON,Virginia,23663,170776,Professional Park Branch,12/31/1985,37.08312509,-76.4811491,Hampton,87.87782374,High
880,35095,TowneBank,6515 George Washington Mem Hwy,PORTSMOUTH,Virginia,23703,87706,York Branch,4/15/2003,37.171131,-76.47421702,Portsmouth,83.83709831,High
881,35095,TowneBank,250 Caratoke Hwy,PORTSMOUTH,Virginia,23703,159673,Moyock Branch,1/1/1920,36.54068699,-76.18813202,Portsmouth,83.83709831,High
882,35095,TowneBank,6670 Caratoke Hwy,PORTSMOUTH,Virginia,23703,39986,Grandy Branch,1/10/1973,36.22877299,-75.873671,Portsmouth,83.83709831,High
883,35095,TowneBank,178 Us Highway 158 W,PORTSMOUTH,Virginia,23703,76431,Camden Branch,10/6/1977,36.31862301,-76.17795999,Portsmouth,83.83709831,High
884,35095,TowneBank,5100 Nine Mile Rd,PORTSMOUTH,Virginia,23703,41580,Nine Mile Road Branch,1/1/1933,37.54669802,-77.36442802,Portsmouth,83.83709831,High
885,35095,TowneBank,5806 Harbour View Blvd,PORTSMOUTH,Virginia,23703,427957,Harbour View Financial Center Branch,7/23/2010,36.86750599,-76.44303198,Portsmouth,83.83709831,High
886,35095,TowneBank,2 Juniper Trl,PORTSMOUTH,Virginia,23703,402508,Southern Shores Branch,8/15/2005,36.09942099,-75.72016801,Portsmouth,83.83709831,High
887,35095,TowneBank,3100 Shore Dr,PORTSMOUTH,Virginia,23703,21355,Westminister-Canterbury Branch,3/27/2013,36.91126401,-76.07845297,Portsmouth,83.83709831,High
888,35095,TowneBank,5200 Providence Rd,PORTSMOUTH,Virginia,23703,179182,Kempsville Branch,9/27/2013,36.81383201,-76.16579802,Portsmouth,83.83709831,High
889,35095,TowneBank,7500 Granby St,PORTSMOUTH,Virginia,23703,66332,Wards Corner Branch,6/12/2014,36.91384798,-76.27242798,Portsmouth,83.83709831,High
890,35095,TowneBank,"1 Old Oyster Point Rd, Ste 100",PORTSMOUTH,Virginia,23703,603122,Oyster Point Branch,7/8/1996,37.1037799,-76.47964832,Portsmouth,83.83709831,High
891,35095,TowneBank,11001 Warwick Blvd,PORTSMOUTH,Virginia,23703,223705,Warwick Branch,7/20/1998,37.04325673,-76.47345619,Portsmouth,83.83709831,High
892,35095,TowneBank,550 Settlers Landing Rd,PORTSMOUTH,Virginia,23703,148890,Hampton Branch,9/26/2001,37.02414201,-76.34526898,Portsmouth,83.83709831,High
893,35095,TowneBank,984 First Colonial Rd,PORTSMOUTH,Virginia,23703,493624,First Colonial Branch,4/8/1999,36.860289,-76.025982,Portsmouth,83.83709831,High
894,35095,TowneBank,4501 Cox Rd,PORTSMOUTH,Virginia,23703,318189,Innsbrook Branch,1/1/1933,37.65920998,-77.57398801,Portsmouth,83.83709831,High
895,35095,TowneBank,7013 Three Chopt Rd,PORTSMOUTH,Virginia,23703,174264,Village Branch,1/1/1933,37.59050398,-77.53283798,Portsmouth,83.83709831,High
896,35095,TowneBank,200 High St,PORTSMOUTH,Virginia,23703,310679,Olde Towne Branch,1/6/2005,36.83567802,-76.29832898,Portsmouth,83.83709831,High
897,35095,TowneBank,109 E Main St,PORTSMOUTH,Virginia,23703,1339252,Norfolk Branch,5/2/2005,36.845914,-76.29197701,Portsmouth,83.83709831,High
898,35095,TowneBank,7279 Bell Creek Rd,PORTSMOUTH,Virginia,23703,120564,Mechanicsville Branch,1/1/1933,37.60226098,-77.35333399,Portsmouth,83.83709831,High
899,35095,TowneBank,9000 W Huguenot Rd,PORTSMOUTH,Virginia,23703,116617,Stony Point Branch,12/13/1993,37.537771,-77.56302196,Portsmouth,83.83709831,High
900,35095,TowneBank,6001 Harbour View Blvd,PORTSMOUTH,Virginia,23703,0,Member Service Center,4/23/2003,36.88353801,-76.43926197,Portsmouth,83.83709831,High
901,35095,TowneBank,5216 Monticello Ave,PORTSMOUTH,Virginia,23703,529660,New Town Branch,1/23/2006,37.27704699,-76.744451,Portsmouth,83.83709831,High
902,35095,TowneBank,5716 High St W,PORTSMOUTH,Virginia,23703,625466,Townebank,4/8/1999,36.86099501,-76.39252003,Portsmouth,83.83709831,High
903,35095,TowneBank,1312 Greenbrier Pkwy,PORTSMOUTH,Virginia,23703,967211,Greenbrier Branch,4/8/1999,36.77397698,-76.23016299,Portsmouth,83.83709831,High
904,35095,TowneBank,"1 Colley Ave, Ste 100",PORTSMOUTH,Virginia,23703,69438,Harbor'S Edge Branch,2/5/2007,36.85659598,-76.30508404,Portsmouth,83.83709831,High
905,35095,TowneBank,1510 Quarterpath Rd,PORTSMOUTH,Virginia,23703,173936,Kingsmill Branch,10/13/2009,37.24803098,-76.68415402,Portsmouth,83.83709831,High
906,35095,TowneBank,137 Mount Pleasant Rd,PORTSMOUTH,Virginia,23703,298165,Great Bridge Branch,9/2/2003,36.71288402,-76.23593996,Portsmouth,83.83709831,High
907,35095,TowneBank,2539 Princess Anne Rd,PORTSMOUTH,Virginia,23703,118437,Princess Anne Branch,9/23/2010,36.755161,-76.06033901,Portsmouth,83.83709831,High
908,35095,TowneBank,9961 Iron Bridge Rd,PORTSMOUTH,Virginia,23703,241907,Chesterfield Branch,7/14/1997,37.37640599,-77.50900697,Portsmouth,83.83709831,High
909,35095,TowneBank,150 Providence Rd,PORTSMOUTH,Virginia,23703,99038,Myers Park Branch,3/1/2021,35.20799599,-80.82473297,Portsmouth,83.83709831,High
910,35095,TowneBank,100 Walnut Street,PORTSMOUTH,Virginia,23703,25462,Cary Downtown Branch,4/8/2024,35.78243715,-78.78025803,Portsmouth,83.83709831,High
911,35095,TowneBank,7100 Falls of Neuse Road,PORTSMOUTH,Virginia,23703,111565,North Ridge Branch,11/6/2023,35.88153019,-78.62567554,Portsmouth,83.83709831,High
912,35095,TowneBank,11704 West Broad Street,PORTSMOUTH,Virginia,23703,58268,Short Pump Office Branch,4/3/2023,37.65353099,-77.61948003,Portsmouth,83.83709831,High
913,35095,TowneBank,50 E Windsor Blvd,PORTSMOUTH,Virginia,23703,157590,Windsor Branch,1/13/2023,36.80683798,-76.73732596,Portsmouth,83.83709831,High
914,35095,TowneBank,3100 Godwin Blvd,PORTSMOUTH,Virginia,23703,80458,Hillpoint Branch,11/15/2004,36.783715,-76.585539,Portsmouth,83.83709831,High
915,35095,TowneBank,"28319 Southampton Pkwy, Ste D",PORTSMOUTH,Virginia,23703,79660,Courtland Branch,4/15/2013,36.68776098,-77.02404899,Portsmouth,83.83709831,High
916,35095,TowneBank,"600 22nd St, Ste 100",PORTSMOUTH,Virginia,23703,1013940,Pavilion Center Ii Branch,1/2/2001,36.84862898,-75.98304403,Portsmouth,83.83709831,High
917,35095,TowneBank,1008 W Washington St,PORTSMOUTH,Virginia,23703,57569,Lakeside Branch,3/1/2002,36.73103901,-76.59877696,Portsmouth,83.83709831,High
918,35095,TowneBank,1119 S Church St,PORTSMOUTH,Virginia,23703,127894,Smithfield Branch,12/12/1994,36.97357998,-76.60973504,Portsmouth,83.83709831,High
919,35095,TowneBank,13900 Conlan Cir,PORTSMOUTH,Virginia,23703,115563,Ballantyne Branch,2/14/2022,35.056277,-80.85204003,Portsmouth,83.83709831,High
920,35095,TowneBank,"101 W Main St, Ste 1000",PORTSMOUTH,Virginia,23703,0,Norfolk - World Trade Ctr Branch,8/19/2019,36.84611701,-76.29322097,Portsmouth,83.83709831,High
921,35095,TowneBank,"628 Green Valley Road, Suite 100",PORTSMOUTH,Virginia,23703,130952,Green Valley Road Branch,4/29/2024,36.0873754,-79.82533535,Portsmouth,83.83709831,High
922,35095,TowneBank,1203 Duck Rd,PORTSMOUTH,Virginia,23703,36649,Duck Branch,3/2/2020,36.16583102,-75.75278502,Portsmouth,83.83709831,High
923,35095,TowneBank,297 Constitution Dr,PORTSMOUTH,Virginia,23703,663990,Town Center Branch,10/6/2000,36.843153,-76.13147898,Portsmouth,83.83709831,High
924,35095,TowneBank,1000 Red Banks Road,PORTSMOUTH,Virginia,23703,285962,Greenville Branch,2/19/2019,35.58218485,-77.36545824,Portsmouth,83.83709831,High
925,35095,TowneBank,"5000 Valleystone Dr, Ste 110",PORTSMOUTH,Virginia,23703,250563,Cary Branch,9/15/2014,35.79304001,-78.847614,Portsmouth,83.83709831,High
926,35095,TowneBank,6337 Carnegie Blvd,PORTSMOUTH,Virginia,23703,741778,Southpark Branch,1/22/2007,35.15636598,-80.83248899,Portsmouth,83.83709831,High
927,35095,TowneBank,3535 Glenwood Ave,PORTSMOUTH,Virginia,23703,1136016,Glenwood Branch,5/10/1999,35.82742002,-78.66699799,Portsmouth,83.83709831,High
928,35095,TowneBank,"800 E Canal St, Ste 100",PORTSMOUTH,Virginia,23703,350864,Gateway Branch,8/1/2016,37.53719298,-77.43803203,Portsmouth,83.83709831,High
929,35095,TowneBank,4901 Libbie Mill East Blvd,PORTSMOUTH,Virginia,23703,115488,Libbie Mill Branch,2/6/2017,37.59064002,-77.49376004,Portsmouth,83.83709831,High
930,35095,TowneBank,2525 S Croatan Hwy,PORTSMOUTH,Virginia,23703,106674,Nags Head Branch,12/14/2009,35.985309,-75.64356203,Portsmouth,83.83709831,High
931,35095,TowneBank,6201 Portsmouth Blvd,PORTSMOUTH,Virginia,23703,166203,Portsmouth Boulevard Branch,9/25/2000,36.82111601,-76.39138101,Portsmouth,83.83709831,High
932,35095,TowneBank,1006 Colley Ave,PORTSMOUTH,Virginia,23703,114617,Ghent Branch,5/14/2015,36.86441001,-76.29961401,Portsmouth,83.83709831,High
933,34589,Atlantic Union Bank,2098 Princess Anne Rd,RICHMOND CITY,Virginia,23219,70612,Sandbridge Branch,5/2/2005,36.75126199,-76.00993996,RICHMOND CITY,73.24212536,Relatively High
934,34589,Atlantic Union Bank,22468 Lankford Hwy,RICHMOND CITY,Virginia,23219,45415,Cape Charles Branch,1/1/1961,37.26921398,-75.97557802,RICHMOND CITY,73.24212536,Relatively High
935,34589,Atlantic Union Bank,4071 Lankford Hwy,RICHMOND CITY,Virginia,23219,66601,Exmore Branch,1/1/1961,37.523592,-75.83091399,RICHMOND CITY,73.24212536,Relatively High
936,34589,Atlantic Union Bank,201 Volvo Pkwy,RICHMOND CITY,Virginia,23219,81230,Volvo Branch,8/16/2005,36.764811,-76.246934,RICHMOND CITY,73.24212536,Relatively High
937,34589,Atlantic Union Bank,100 Dominion Dr,RICHMOND CITY,Virginia,23219,69674,Emporia Branch,2/7/2008,36.704957,-77.54613,RICHMOND CITY,73.24212536,Relatively High
938,34589,Atlantic Union Bank,12090 W Broad St,RICHMOND CITY,Virginia,23219,204418,Short Pump Branch,5/20/2006,37.65887102,-77.63206798,RICHMOND CITY,73.24212536,Relatively High
939,34589,Atlantic Union Bank,5406 N Croatan Hwy,RICHMOND CITY,Virginia,23219,93218,Southern Shores Branch,4/6/2006,36.09831902,-75.72086497,RICHMOND CITY,73.24212536,Relatively High
940,34589,Atlantic Union Bank,539 W 21st St,RICHMOND CITY,Virginia,23219,135118,Ghent Branch,2/6/2006,36.869463,-76.29357602,RICHMOND CITY,73.24212536,Relatively High
941,34589,Atlantic Union Bank,3101 S Church St,RICHMOND CITY,Virginia,23219,215181,Burlington Branch,8/14/1997,36.08075801,-79.49603502,RICHMOND CITY,73.24212536,Relatively High
942,34589,Atlantic Union Bank,1580 Laskin Rd,RICHMOND CITY,Virginia,23219,126374,Hilltop Branch,3/1/2005,36.85170501,-76.01624701,RICHMOND CITY,73.24212536,Relatively High
943,34589,Atlantic Union Bank,1646 Graves Mill Rd,RICHMOND CITY,Virginia,23219,68008,Graves Mill Office,10/14/1999,37.377306,-79.23877798,RICHMOND CITY,73.24212536,Relatively High
944,34589,Atlantic Union Bank,102 Catoctin Cir Se,RICHMOND CITY,Virginia,23219,311965,Catoctin Circle Branch,1/29/1996,39.10728098,-77.56206903,RICHMOND CITY,73.24212536,Relatively High
945,34589,Atlantic Union Bank,173 Main Street,RICHMOND CITY,Virginia,23219,27336,Yanceyville Office,9/24/1970,36.40387288,-79.33725956,RICHMOND CITY,73.24212536,Relatively High
946,34589,Atlantic Union Bank,13986 Metrotech Drive,RICHMOND CITY,Virginia,23219,320610,Chantilly Branch,6/30/2006,38.89647494,-77.42780217,RICHMOND CITY,73.24212536,Relatively High
947,34589,Atlantic Union Bank,6350 Maddox Blvd,RICHMOND CITY,Virginia,23219,59165,Chincoteague Branch,6/30/1985,37.93316599,-75.36462897,RICHMOND CITY,73.24212536,Relatively High
948,34589,Atlantic Union Bank,103 Pocomoke Marketplace,RICHMOND CITY,Virginia,23219,80736,Pocomoke Branch,9/24/2007,38.06252891,-75.54929788,RICHMOND CITY,73.24212536,Relatively High
949,34589,Atlantic Union Bank,25253 Lankford Hwy,RICHMOND CITY,Virginia,23219,78869,Onley Branch,7/16/1988,37.696827,-75.71726796,RICHMOND CITY,73.24212536,Relatively High
950,34589,Atlantic Union Bank,1000 N Main St,RICHMOND CITY,Virginia,23219,171196,Plaza Branch,2/2/2004,36.743147,-76.58303298,RICHMOND CITY,73.24212536,Relatively High
951,34589,Atlantic Union Bank,6720 Sutton Rd,RICHMOND CITY,Virginia,23219,98271,Gloucester Courthouse Branch,11/6/2003,37.397519,-76.52243601,RICHMOND CITY,73.24212536,Relatively High
952,34589,Atlantic Union Bank,"1800 Robert Fulton Dr, Ste 310",RICHMOND CITY,Virginia,23219,1102573,Reston Branch,12/1/1999,38.9417723,-77.32329702,RICHMOND CITY,73.24212536,Relatively High
953,34589,Atlantic Union Bank,"8221 Old Courthouse Rd, Ste 100",RICHMOND CITY,Virginia,23219,97733,Tysons Corner Branch,6/30/2006,38.91231833,-77.229442,RICHMOND CITY,73.24212536,Relatively High
954,34589,Atlantic Union Bank,109 N Main St,RICHMOND CITY,Virginia,23219,64772,Gretna Office,1/1/1911,36.95274601,-79.36066401,RICHMOND CITY,73.24212536,Relatively High
955,34589,Atlantic Union Bank,111 W Washington St,RICHMOND CITY,Virginia,23219,166605,Middleburg Br,7/1/1924,38.96804701,-77.73720696,RICHMOND CITY,73.24212536,Relatively High
956,34589,Atlantic Union Bank,431 E Main St,RICHMOND CITY,Virginia,23219,102986,Purcellville Branch,5/16/1994,39.13695502,-77.70905903,RICHMOND CITY,73.24212536,Relatively High
957,34589,Atlantic Union Bank,43325 Junction Plz,RICHMOND CITY,Virginia,23219,80787,Ashburn Office,6/28/1999,39.03600199,-77.50257403,RICHMOND CITY,73.24212536,Relatively High
958,34589,Atlantic Union Bank,713 Independence Blvd,RICHMOND CITY,Virginia,23219,206764,Haygood Branch,8/28/2017,36.86364101,-76.132632,RICHMOND CITY,73.24212536,Relatively High
959,34589,Atlantic Union Bank,2300 Wilson Blvd,RICHMOND CITY,Virginia,23219,183971,Arlington Banking Center Branch,6/12/2017,38.89054601,-77.08710303,RICHMOND CITY,73.24212536,Relatively High
960,34589,Atlantic Union Bank,1406 Roseneath Rd,RICHMOND CITY,Virginia,23219,17057,Scotts Addition Branch,7/26/2021,37.56947699,-77.47437045,RICHMOND CITY,73.24212536,Relatively High
961,34589,Atlantic Union Bank,8190 Stonewall Shops Sq,RICHMOND CITY,Virginia,23219,63194,Gainesville Branch,10/20/2010,38.78537764,-77.65262451,RICHMOND CITY,73.24212536,Relatively High
962,34589,Atlantic Union Bank,12930 Booker T Washington Hwy,RICHMOND CITY,Virginia,23219,81861,Westlake Branch,4/9/2004,37.11938398,-79.71890898,RICHMOND CITY,73.24212536,Relatively High
963,34589,Atlantic Union Bank,239 Nor Dan Dr,RICHMOND CITY,Virginia,23219,89893,Nor-Dan Office,9/20/1961,36.627133,-79.39801704,RICHMOND CITY,73.24212536,Relatively High
964,34589,Atlantic Union Bank,216 Broadview Ave,RICHMOND CITY,Virginia,23219,218573,Broadview Branch,9/10/2007,38.723126,-77.80582701,RICHMOND CITY,73.24212536,Relatively High
965,34589,Atlantic Union Bank,9665 Sliding Hill Rd,RICHMOND CITY,Virginia,23219,180472,Atlee  Branch,7/17/1989,37.69472498,-77.43607603,RICHMOND CITY,73.24212536,Relatively High
966,34589,Atlantic Union Bank,3708 Richmond Tappahannock Hwy,RICHMOND CITY,Virginia,23219,46854,Manquin Branch,1/8/1973,37.72668698,-77.14098501,RICHMOND CITY,73.24212536,Relatively High
967,34589,Atlantic Union Bank,9534 Chamberlayne Rd,RICHMOND CITY,Virginia,23219,172630,Hanover Commons Branch,4/17/1995,37.66056999,-77.38421904,RICHMOND CITY,73.24212536,Relatively High
968,34589,Atlantic Union Bank,2811 Fall Hill Ave,RICHMOND CITY,Virginia,23219,180836,Fall Hill Branch,6/22/1998,38.31532,-77.47610297,RICHMOND CITY,73.24212536,Relatively High
969,34589,Atlantic Union Bank,6479 Mechanicsville Tpke,RICHMOND CITY,Virginia,23219,95131,Mechanicsville Branch,9/21/1998,37.613302,-77.32944104,RICHMOND CITY,73.24212536,Relatively High
970,34589,Atlantic Union Bank,1649 Tappahannock Blvd,RICHMOND CITY,Virginia,23219,88223,Tappahannock Branch,1/1/1959,37.90263901,-76.86799497,RICHMOND CITY,73.24212536,Relatively High
971,34589,Atlantic Union Bank,10045 Kings Hwy,RICHMOND CITY,Virginia,23219,153538,King George Branch,6/17/1974,38.26523302,-77.174376,RICHMOND CITY,73.24212536,Relatively High
972,34589,Atlantic Union Bank,17191 Kings Hwy,RICHMOND CITY,Virginia,23219,87972,Montross Branch,10/26/1989,38.09418101,-76.80321099,RICHMOND CITY,73.24212536,Relatively High
973,34589,Atlantic Union Bank,840 Mckinney Blvd,RICHMOND CITY,Virginia,23219,62910,Colonial Beach Branch,10/15/1973,38.25504302,-76.97570402,RICHMOND CITY,73.24212536,Relatively High
974,34589,Atlantic Union Bank,5839 Richmond Rd,RICHMOND CITY,Virginia,23219,159431,Warsaw Branch,5/9/1909,37.95866801,-76.757351,RICHMOND CITY,73.24212536,Relatively High
975,34589,Atlantic Union Bank,11101 Hull Street Rd,RICHMOND CITY,Virginia,23219,85446,Genito Branch,6/30/2004,37.43722701,-77.598938,RICHMOND CITY,73.24212536,Relatively High
976,34589,Atlantic Union Bank,1658 State Farm Blvd,RICHMOND CITY,Virginia,23219,157072,Pantops Branch,2/5/1981,38.02858,-78.44178203,RICHMOND CITY,73.24212536,Relatively High
977,34589,Atlantic Union Bank,302 Ashcake Rd,RICHMOND CITY,Virginia,23219,249010,Ashland Branch,9/5/1984,37.74566058,-77.46994667,RICHMOND CITY,73.24212536,Relatively High
978,34589,Atlantic Union Bank,473 South St,RICHMOND CITY,Virginia,23219,142573,Front Royal Branch,11/27/2006,38.91030601,-78.18755598,RICHMOND CITY,73.24212536,Relatively High
979,34589,Atlantic Union Bank,2151 Barracks Rd,RICHMOND CITY,Virginia,23219,197576,Barracks Road Branch,6/30/1986,38.055681,-78.50153302,RICHMOND CITY,73.24212536,Relatively High
980,34589,Atlantic Union Bank,7 Bank Rd,RICHMOND CITY,Virginia,23219,104070,Rappahannock  Branch,1/1/1902,38.69129899,-78.17479696,RICHMOND CITY,73.24212536,Relatively High
981,34589,Atlantic Union Bank,5980 Thomas Jefferson Pkwy,RICHMOND CITY,Virginia,23219,84004,Lake Monticello Branch,11/5/1998,37.904283,-78.34338201,RICHMOND CITY,73.24212536,Relatively High
982,34589,Atlantic Union Bank,10131 Patriot Hwy,RICHMOND CITY,Virginia,23219,107853,Cosner'S Corner Branch,10/27/2008,38.226983,-77.50357399,RICHMOND CITY,73.24212536,Relatively High
983,34589,Atlantic Union Bank,124 Main St,RICHMOND CITY,Virginia,23219,92981,Lovingston Branch,3/15/2003,37.75961399,-78.87131803,RICHMOND CITY,73.24212536,Relatively High
984,34589,Atlantic Union Bank,8983 Staples Mill Rd,RICHMOND CITY,Virginia,23219,259888,Staples Mill  Square Branch,3/3/2009,37.63973999,-77.51364602,RICHMOND CITY,73.24212536,Relatively High
985,34589,Atlantic Union Bank,13700 Midlothian Tpke,RICHMOND CITY,Virginia,23219,117434,Sycamore Square Branch,5/26/2005,37.504451,-77.65366102,RICHMOND CITY,73.24212536,Relatively High
986,34589,Atlantic Union Bank,5125 John Tyler Hwy,RICHMOND CITY,Virginia,23219,101612,Route 5 Branch,5/20/2002,37.25887398,-76.74225402,RICHMOND CITY,73.24212536,Relatively High
987,34589,Atlantic Union Bank,11163 Nuckols Rd,RICHMOND CITY,Virginia,23219,89988,Twin Hickory Branch,12/11/2006,37.67752498,-77.58581001,RICHMOND CITY,73.24212536,Relatively High
988,34589,Atlantic Union Bank,"603 Pilot House Dr, Ste 100",RICHMOND CITY,Virginia,23219,95843,Newport News Branch,2/11/1999,37.08112772,-76.47845474,RICHMOND CITY,73.24212536,Relatively High
989,34589,Atlantic Union Bank,10415 Courthouse Rd,RICHMOND CITY,Virginia,23219,81443,Leavells Branch,1/1/1987,38.24359401,-77.52667703,RICHMOND CITY,73.24212536,Relatively High
990,34589,Atlantic Union Bank,7349 Ladysmith Rd,RICHMOND CITY,Virginia,23219,130703,Ladysmith Branch,5/18/1970,38.01755201,-77.51633099,RICHMOND CITY,73.24212536,Relatively High
991,34589,Atlantic Union Bank,13880 Us Highway 29,RICHMOND CITY,Virginia,23219,47332,Chatham Office,1/19/1999,36.79099602,-79.39324204,RICHMOND CITY,73.24212536,Relatively High
992,34589,Atlantic Union Bank,445 Mount Cross Rd,RICHMOND CITY,Virginia,23219,73436,Piedmont Drive Office,1/26/2009,36.59413902,-79.42822601,RICHMOND CITY,73.24212536,Relatively High
993,34589,Atlantic Union Bank,900 Liberty St,RICHMOND CITY,Virginia,23219,98952,Martinsville Branch,9/20/1999,36.70917498,-79.87661902,RICHMOND CITY,73.24212536,Relatively High
994,34589,Atlantic Union Bank,842 S Main St,RICHMOND CITY,Virginia,23219,121249,Graham Office Branch,12/15/1998,36.05502201,-79.399204,RICHMOND CITY,73.24212536,Relatively High
995,34589,Atlantic Union Bank,3556 W Cary St,RICHMOND CITY,Virginia,23219,107536,Carytown Branch,1/21/2000,37.556194,-77.48842596,RICHMOND CITY,73.24212536,Relatively High
996,34589,Atlantic Union Bank,"400 Old Franklin Tpke, Ste 100",RICHMOND CITY,Virginia,23219,181282,Franklin Turnpike Branch,9/16/2002,37.01199001,-79.865226,RICHMOND CITY,73.24212536,Relatively High
997,34589,Atlantic Union Bank,3609 Old Halifax Rd,RICHMOND CITY,Virginia,23219,119206,South Boston Office,12/4/2000,36.73547199,-78.91513702,RICHMOND CITY,73.24212536,Relatively High
998,34589,Atlantic Union Bank,3810 Greensboro Rd,RICHMOND CITY,Virginia,23219,110935,220 South Office,3/4/2002,36.64136099,-79.862566,RICHMOND CITY,73.24212536,Relatively High
999,34589,Atlantic Union Bank,"703 Green Valley Rd, Ste 101",RICHMOND CITY,Virginia,23219,238270,Green Valley Office,7/21/2003,36.09038999,-79.82338999,RICHMOND CITY,73.24212536,Relatively High
1000,34589,Atlantic Union Bank,202 S Jefferson St,RICHMOND CITY,Virginia,23219,59133,Downtown Roanoke Branch,11/14/2005,37.27159302,-79.94027102,RICHMOND CITY,73.24212536,Relatively High
1001,34589,Atlantic Union Bank,1008 Mebane Oaks Rd,RICHMOND CITY,Virginia,23219,49875,Mebane Branch,9/25/2006,36.07433299,-79.27410401,RICHMOND CITY,73.24212536,Relatively High
1002,34589,Atlantic Union Bank,3521 Franklin Rd Sw,RICHMOND CITY,Virginia,23219,55390,South Roanoke Branch,7/11/2007,37.23810899,-79.96823498,RICHMOND CITY,73.24212536,Relatively High
1003,34589,Atlantic Union Bank,4225 Colonial Ave,RICHMOND CITY,Virginia,23219,220434,Colonial Branch,3/22/2007,37.22740999,-80.00084997,RICHMOND CITY,73.24212536,Relatively High
1004,34589,Atlantic Union Bank,852 W Main St,RICHMOND CITY,Virginia,23219,208239,Salem Branch,7/28/2014,37.29015801,-80.07294197,RICHMOND CITY,73.24212536,Relatively High
1005,34589,Atlantic Union Bank,211 N Main St,RICHMOND CITY,Virginia,23219,358060,Bowling Green Branch,1/1/1902,38.05198001,-77.34724898,RICHMOND CITY,73.24212536,Relatively High
1006,34589,Atlantic Union Bank,22 Miller St Ste 520,RICHMOND CITY,Virginia,23219,18519,Winston Salem Branch,5/4/2017,36.09563702,-80.27574496,RICHMOND CITY,73.24212536,Relatively High
1007,34589,Atlantic Union Bank,"702 Oberlin Road, Suite 110, Suite 330",RICHMOND CITY,Virginia,23219,19661,Glenwood Avenue Branch,12/14/2020,35.79382887,-78.66159451,RICHMOND CITY,73.24212536,Relatively High
1008,34589,Atlantic Union Bank,628 Main St,RICHMOND CITY,Virginia,23219,440398,American National Bank Branch,4/1/2024,36.586917,-79.39511598,RICHMOND CITY,73.24212536,Relatively High
1009,34589,Atlantic Union Bank,57 West Church Steet,RICHMOND CITY,Virginia,23219,0,Rock Mount Branch,5/24/2024,36.99739897,-79.89071865,RICHMOND CITY,73.24212536,Relatively High
1010,34589,Atlantic Union Bank,4256 Richmond Rd,RICHMOND CITY,Virginia,23219,0,Times Square Drive-Thru Branch,10/13/2010,37.96422501,-76.78515604,RICHMOND CITY,73.24212536,Relatively High
